1	3063	3064	44	3.1987722840208557	INFORMATION RETRIEVAL 
1	2488	2489	45	3.1987458690410393	INFORMATION RETRIEVAL 
1	5436	5437	46	3.1958645704895337	INFORMATION RETRIEVAL 
1	3352	3353	47	3.1894895584181295	INFORMATION RETRIEVAL 
1	5095	5096	48	3.1806913555152456	INFORMATION RETRIEVAL 
1	2201	2202	49	3.1801963768078108	INFORMATION RETRIEVAL 
1	1631	1632	50	3.1631945802452965	INFORMATION RETRIEVAL 
1	3624	3625	51	3.1592351903102	INFORMATION RETRIEVAL 
1	396	397	52	3.1527831070937187	INFORMATION RETRIEVAL 
1	4158	4159	53	3.152723038237997	INFORMATION RETRIEVAL 
1	2786	2787	54	3.150180192314442	INFORMATION RETRIEVAL 
1	3406	3407	55	3.148087913867515	INFORMATION RETRIEVAL 
1	1581	1582	56	3.1336648936662574	INFORMATION RETRIEVAL 
1	5494	5495	57	3.1173452212410058	INFORMATION RETRIEVAL 
1	197	198	58	3.11312197567883	INFORMATION RETRIEVAL 
1	1036	1037	59	3.1118279785758256	INFORMATION RETRIEVAL 
1	3832	3833	60	3.110066869287711	INFORMATION RETRIEVAL 
1	4861	4862	61	3.1050665349861832	INFORMATION RETRIEVAL 
1	3687	3688	62	3.1007264643163643	INFORMATION RETRIEVAL 
1	501	502	63	3.098752747419514	INFORMATION RETRIEVAL 
1	3619	3620	64	3.0965701237700154	INFORMATION RETRIEVAL 
1	778	779	65	3.0941794811401557	INFORMATION RETRIEVAL 
1	1118	1119	66	3.0768552659763446	INFORMATION RETRIEVAL 
1	2842	2843	67	3.0686619987570505	INFORMATION RETRIEVAL 
1	989	990	68	3.0671953792194846	INFORMATION RETRIEVAL 
1	779	780	69	3.066631421009317	INFORMATION RETRIEVAL 
1	4667	4668	70	3.063781917613271	INFORMATION RETRIEVAL 
1	274	275	71	3.0629215386112496	INFORMATION RETRIEVAL 
1	429	430	72	3.061816046829699	INFORMATION RETRIEVAL 
1	1839	1840	73	3.0545223682825573	INFORMATION RETRIEVAL 
1	480	481	74	3.0533488084264744	INFORMATION RETRIEVAL 
1	650	651	75	3.052288864064591	INFORMATION RETRIEVAL 
1	5108	5109	76	3.049318428870696	INFORMATION RETRIEVAL 
1	5726	5727	77	3.043982709575708	INFORMATION RETRIEVAL 
1	213	214	78	3.0417390781673146	INFORMATION RETRIEVAL 
1	886	887	79	3.0417297550125837	INFORMATION RETRIEVAL 
1	5403	5404	80	3.0396266939218473	INFORMATION RETRIEVAL 
1	2237	2238	81	3.0378584966673894	INFORMATION RETRIEVAL 
1	171	172	82	3.0364775493718805	INFORMATION RETRIEVAL 
1	5084	5085	83	3.033246536407877	INFORMATION RETRIEVAL 
1	571	572	84	3.031097696936771	INFORMATION RETRIEVAL 
1	4340	4341	85	3.025315523900864	INFORMATION RETRIEVAL 
1	2872	2873	86	3.0063688941569193	INFORMATION RETRIEVAL 
1	4807	4808	87	3.0060845932333455	INFORMATION RETRIEVAL 
1	2407	2408	88	3.0028033005395036	INFORMATION RETRIEVAL 
1	976	977	89	2.997093691611239	INFORMATION RETRIEVAL 
1	2009	2010	90	2.9901532537600835	INFORMATION RETRIEVAL 
1	2350	2351	91	2.98979870648041	INFORMATION RETRIEVAL 
1	5182	5183	92	2.986484503180044	INFORMATION RETRIEVAL 
1	2147	2148	93	2.9850540235297753	INFORMATION RETRIEVAL 
1	5933	5934	94	2.9808883321975967	INFORMATION RETRIEVAL 
1	3108	3109	95	2.977861832480562	INFORMATION RETRIEVAL 
1	174	175	96	2.975313094560921	INFORMATION RETRIEVAL 
1	4154	4155	97	2.972138493771903	INFORMATION RETRIEVAL 
1	4212	4213	98	2.970780023447216	INFORMATION RETRIEVAL 
1	2461	2462	99	2.9695461275960744	INFORMATION RETRIEVAL 
2	5607	5608	0	9.726982555046343	MACHINE LEARNING
2	188	189	1	7.882303237615817	MACHINE LEARNING
2	1012	1013	2	6.44974157840141	MACHINE LEARNING
2	5001	5002	3	5.999303837843759	MACHINE LEARNING
2	5344	5345	4	5.552828875889273	MACHINE LEARNING
2	3113	3114	5	5.40394783119887	MACHINE LEARNING
2	3241	3242	6	5.382412239260103	MACHINE LEARNING
2	3636	3637	7	5.35106936575542	MACHINE LEARNING
2	5636	5637	8	5.158085529826641	MACHINE LEARNING
2	1236	1237	9	5.083106102686537	MACHINE LEARNING
2	4449	4450	10	5.020021016217815	MACHINE LEARNING
2	1297	1298	11	4.961077154422177	MACHINE LEARNING
2	1411	1412	12	4.889605126106736	MACHINE LEARNING
2	1459	1460	13	4.861245980443957	MACHINE LEARNING
2	4324	4325	14	4.741157873008944	MACHINE LEARNING
2	4670	4671	15	4.723911145362178	MACHINE LEARNING
2	652	653	16	4.6523449179388505	MACHINE LEARNING
2	1817	1818	17	4.644217526456512	MACHINE LEARNING
2	1977	1978	18	4.643564507775192	MACHINE LEARNING
2	5679	5680	19	4.622486311152342	MACHINE LEARNING
2	1242	1243	20	4.619521516431962	MACHINE LEARNING
2	1252	1253	21	4.583424542398457	MACHINE LEARNING
2	3254	3255	22	4.56745270550313	MACHINE LEARNING
2	1681	1682	23	4.554640934796488	MACHINE LEARNING
2	4974	4975	24	4.459919624343231	MACHINE LEARNING
2	4157	4158	25	4.410202242171008	MACHINE LEARNING
2	1546	1547	26	4.405330184362868	MACHINE LEARNING
2	2836	2837	27	4.402263556814392	MACHINE LEARNING
2	2436	2437	28	4.396741115676643	MACHINE LEARNING
2	3207	3208	29	4.382780655745376	MACHINE LEARNING
2	2304	2305	30	4.380491747298072	MACHINE LEARNING
2	4725	4726	31	4.343050828678749	MACHINE LEARNING
2	4178	4179	32	4.302194617369393	MACHINE LEARNING
2	2114	2115	33	4.2919341938417	MACHINE LEARNING
2	5814	5815	34	4.2614667992051745	MACHINE LEARNING
2	4301	4302	35	4.178592858380954	MACHINE LEARNING
2	1617	1618	36	4.155912335522434	MACHINE LEARNING
2	1407	1408	37	4.155736949437592	MACHINE LEARNING
2	107	108	38	4.150896346082446	MACHINE LEARNING
2	2027	2028	39	4.143782296146076	MACHINE LEARNING
2	1481	1482	40	4.10425937648362	MACHINE LEARNING
2	1755	1756	41	4.075779370743413	MACHINE LEARNING
2	278	279	42	4.062883845471026	MACHINE LEARNING
2	4490	4491	43	3.9581398293461905	MACHINE LEARNING
2	1418	1419	44	3.9354752575227696	MACHINE LEARNING
2	817	818	45	3.9346899556269794	MACHINE LEARNING
2	1850	1851	46	3.902251767360469	MACHINE LEARNING
2	5239	5240	47	3.783362344934606	MACHINE LEARNING
2	314	315	48	3.7596633383735494	MACHINE LEARNING
2	742	743	49	3.7373868873575105	MACHINE LEARNING
2	5539	5540	50	3.7208179581869594	MACHINE LEARNING
2	3146	3147	51	3.712469902156417	MACHINE LEARNING
2	284	285	52	3.696566133254352	MACHINE LEARNING
2	5062	5063	53	3.690479377029014	MACHINE LEARNING
2	5228	5229	54	3.686537111604355	MACHINE LEARNING
2	1897	1898	55	3.682767081145493	MACHINE LEARNING
2	1171	1172	56	3.663026749233077	MACHINE LEARNING
2	1502	1503	57	3.656591236594996	MACHINE LEARNING
2	4307	4308	58	3.639831635613778	MACHINE LEARNING
2	776	777	59	3.6264630622566387	MACHINE LEARNING
2	451	452	60	3.624424721751271	MACHINE LEARNING
2	2117	2118	61	3.621247391959249	MACHINE LEARNING
2	3567	3568	62	3.6114366662012776	MACHINE LEARNING
2	863	864	63	3.601930190412662	MACHINE LEARNING
2	2512	2513	64	3.5909598670480958	MACHINE LEARNING
2	1718	1719	65	3.5722205643176426	MACHINE LEARNING
2	626	627	66	3.5590198264012782	MACHINE LEARNING
2	930	931	67	3.5555059715652964	MACHINE LEARNING
2	3955	3956	68	3.5380402640137674	MACHINE LEARNING
2	2216	2217	69	3.531101932964513	MACHINE LEARNING
2	5321	5322	70	3.5243782828056407	MACHINE LEARNING
2	5135	5136	71	3.513157374049237	MACHINE LEARNING
2	2863	2864	72	3.513059236822612	MACHINE LEARNING
2	1278	1279	73	3.509094649905509	MACHINE LEARNING
2	5616	5617	74	3.502372008235348	MACHINE LEARNING
2	4659	4660	75	3.492713471101067	MACHINE LEARNING
2	5181	5182	76	3.486657750451416	MACHINE LEARNING
2	2380	2381	77	3.4812235170786683	MACHINE LEARNING
2	5877	5878	78	3.469160947676393	MACHINE LEARNING
2	5997	5998	79	3.461375735237089	MACHINE LEARNING
2	1113	1114	80	3.4598592964736645	MACHINE LEARNING
2	530	531	81	3.4379996753830064	MACHINE LEARNING
2	4740	4741	82	3.431546427941456	MACHINE LEARNING
2	1125	1126	83	3.42243995684301	MACHINE LEARNING
2	4076	4077	84	3.390799004526317	MACHINE LEARNING
2	2271	2272	85	3.3757932612725137	MACHINE LEARNING
2	5805	5806	86	3.374878133246332	MACHINE LEARNING
2	2275	2276	87	3.3530577770653767	MACHINE LEARNING
2	3568	3569	88	3.3441936595469977	MACHINE LEARNING
2	1869	1870	89	3.341091017154358	MACHINE LEARNING
2	4598	4599	90	3.341091017154358	MACHINE LEARNING
2	5213	5214	91	3.3098971715273064	MACHINE LEARNING
2	1552	1553	92	3.3073380793342504	MACHINE LEARNING
2	3227	3228	93	3.3050151627573916	MACHINE LEARNING
2	1250	1251	94	3.288375389105392	MACHINE LEARNING
2	1909	1910	95	3.2787005884602194	MACHINE LEARNING
2	3488	3489	96	3.2246254926777227	MACHINE LEARNING
2	2892	2893	97	3.2181881726372157	MACHINE LEARNING
2	4467	4468	98	3.2181881726372157	MACHINE LEARNING
2	5518	5519	99	3.1967799418573732	MACHINE LEARNING
3	4300	4301	0	10.060272441443162	CLOUD COMPUTING
3	5318	5319	1	7.664636132315666	CLOUD COMPUTING
3	4862	4863	2	7.535958611464206	CLOUD COMPUTING
3	2704	2705	3	7.477910301187117	CLOUD COMPUTING
3	1028	1029	4	7.3522236508663905	CLOUD COMPUTING
3	333	334	5	7.350868490543944	CLOUD COMPUTING
3	1789	1790	6	6.972045047365279	CLOUD COMPUTING
3	5244	5245	7	6.0740082920696405	CLOUD COMPUTING
3	2023	2024	8	5.92907938206626	CLOUD COMPUTING
3	3682	3683	9	5.546234742689251	CLOUD COMPUTING
3	3922	3923	10	5.509621457345523	CLOUD COMPUTING
3	4961	4962	11	5.386766014935851	CLOUD COMPUTING
3	3979	3980	12	5.144317322322219	CLOUD COMPUTING
3	3133	3134	13	5.092170843225286	CLOUD COMPUTING
3	3367	3368	14	5.046581014830258	CLOUD COMPUTING
3	1316	1317	15	4.983288653252616	CLOUD COMPUTING
3	181	182	16	4.980057851837294	CLOUD COMPUTING
3	1817	1818	17	4.948490665217668	CLOUD COMPUTING
3	4324	4325	18	4.927857762519486	CLOUD COMPUTING
3	3560	3561	19	4.902743537839883	CLOUD COMPUTING
3	3596	3597	20	4.843616566420512	CLOUD COMPUTING
3	1769	1770	21	4.739240432209337	CLOUD COMPUTING
3	2042	2043	22	4.737532238165754	CLOUD COMPUTING
3	1042	1043	23	4.722813934664598	CLOUD COMPUTING
3	2341	2342	24	4.691683838419936	CLOUD COMPUTING
3	116	117	25	4.690746477773181	CLOUD COMPUTING
3	1465	1466	26	4.688278035539737	CLOUD COMPUTING
3	4277	4278	27	4.665842906204154	CLOUD COMPUTING
3	3544	3545	28	4.646721238791065	CLOUD COMPUTING
3	5779	5780	29	4.646721238791065	CLOUD COMPUTING
3	5956	5957	30	4.609084764599115	CLOUD COMPUTING
3	2181	2182	31	4.572664595370471	CLOUD COMPUTING
3	3753	3754	32	4.567837367294232	CLOUD COMPUTING
3	3552	3553	33	4.559424117912616	CLOUD COMPUTING
3	4529	4530	34	4.547373613410908	CLOUD COMPUTING
3	4388	4389	35	4.532764494761688	CLOUD COMPUTING
3	112	113	36	4.519136948420052	CLOUD COMPUTING
3	3909	3910	37	4.504993108955506	CLOUD COMPUTING
3	1407	1408	38	4.472946995232123	CLOUD COMPUTING
3	1249	1250	39	4.451428126996281	CLOUD COMPUTING
3	1007	1008	40	4.435254522883923	CLOUD COMPUTING
3	5734	5735	41	4.423850617624794	CLOUD COMPUTING
3	2997	2998	42	4.391195738758344	CLOUD COMPUTING
3	0	1	43	4.384211587562707	CLOUD COMPUTING
3	2494	2495	44	4.353381141691817	CLOUD COMPUTING
3	3339	3340	45	4.345274367587936	CLOUD COMPUTING
3	5616	5617	46	4.337514897170328	CLOUD COMPUTING
3	865	866	47	4.328522704668649	CLOUD COMPUTING
3	3110	3111	48	4.323491206826496	CLOUD COMPUTING
3	4895	4896	49	4.3008746197265495	CLOUD COMPUTING
3	6004	6005	50	4.292401111340467	CLOUD COMPUTING
3	3859	3860	51	4.283312343549703	CLOUD COMPUTING
3	3120	3121	52	4.275904186494675	CLOUD COMPUTING
3	1075	1076	53	4.260774185760671	CLOUD COMPUTING
3	1473	1474	54	4.247738457512127	CLOUD COMPUTING
3	5812	5813	55	4.246759646594025	CLOUD COMPUTING
3	2421	2422	56	4.22193886579142	CLOUD COMPUTING
3	1631	1632	57	4.211126618953168	CLOUD COMPUTING
3	5575	5576	58	4.19929826981176	CLOUD COMPUTING
3	1718	1719	59	4.18765676769151	CLOUD COMPUTING
3	1647	1648	60	4.173700010653627	CLOUD COMPUTING
3	1297	1298	61	4.155029633122346	CLOUD COMPUTING
3	4287	4288	62	4.139227487156192	CLOUD COMPUTING
3	8	9	63	4.114999478984856	CLOUD COMPUTING
3	32	33	64	4.111247838638272	CLOUD COMPUTING
3	3393	3394	65	4.054353813343687	CLOUD COMPUTING
3	991	992	66	4.047192034523712	CLOUD COMPUTING
3	2433	2434	67	4.04454702750017	CLOUD COMPUTING
3	5133	5134	68	4.0231459536308725	CLOUD COMPUTING
3	2256	2257	69	4.020896630474185	CLOUD COMPUTING
3	431	432	70	4.01963052416573	CLOUD COMPUTING
3	4795	4796	71	3.942320030232781	CLOUD COMPUTING
3	2546	2547	72	3.9378701901531876	CLOUD COMPUTING
3	4181	4182	73	3.9361459977034055	CLOUD COMPUTING
3	784	785	74	3.9311453826013314	CLOUD COMPUTING
3	2138	2139	75	3.9289977299586005	CLOUD COMPUTING
3	334	335	76	3.9215287453605807	CLOUD COMPUTING
3	1288	1289	77	3.917744605221681	CLOUD COMPUTING
3	4480	4481	78	3.911614160547342	CLOUD COMPUTING
3	5498	5499	79	3.906331692677846	CLOUD COMPUTING
3	959	960	80	3.8627838439503197	CLOUD COMPUTING
3	5912	5913	81	3.861303285728995	CLOUD COMPUTING
3	3878	3879	82	3.850264917755802	CLOUD COMPUTING
3	1113	1114	83	3.8293217259629153	CLOUD COMPUTING
3	1616	1617	84	3.8252730753108763	CLOUD COMPUTING
3	118	119	85	3.809117050133529	CLOUD COMPUTING
3	2432	2433	86	3.8081148094359265	CLOUD COMPUTING
3	3709	3710	87	3.793007397923215	CLOUD COMPUTING
3	4937	4938	88	3.766842326635769	CLOUD COMPUTING
3	1756	1757	89	3.7663979247686274	CLOUD COMPUTING
3	1	2	90	3.737327280014626	CLOUD COMPUTING
3	4714	4715	91	3.6936754004071255	CLOUD COMPUTING
3	3720	3721	92	3.6681707726121418	CLOUD COMPUTING
3	5153	5154	93	3.662802212711578	CLOUD COMPUTING
3	788	789	94	3.6279002820243877	CLOUD COMPUTING
3	4976	4977	95	3.6270242338395593	CLOUD COMPUTING
3	523	524	96	3.606795194962425	CLOUD COMPUTING
3	3873	3874	97	3.5933288404134816	CLOUD COMPUTING
3	5499	5500	98	3.5261556731184016	CLOUD COMPUTING
3	1041	1042	99	3.519616789424371	CLOUD COMPUTING
4	5596	5597	0	5.404944166743365	INFORMATION SECURITY
4	5594	5595	1	5.26274437546035	INFORMATION SECURITY
4	5598	5599	2	5.2220539685837695	INFORMATION SECURITY
4	4474	4475	3	5.180093476113071	INFORMATION SECURITY
4	5595	5596	4	5.140015038073822	INFORMATION SECURITY
4	140	141	5	5.062900304025906	INFORMATION SECURITY
4	2432	2433	6	4.925268747577191	INFORMATION SECURITY
4	1310	1311	7	4.80902351130367	INFORMATION SECURITY
4	204	205	8	4.781390939480986	INFORMATION SECURITY
4	4798	4799	9	4.765612348216605	INFORMATION SECURITY
4	5574	5575	10	4.764597592535579	INFORMATION SECURITY
4	804	805	11	4.699476709863394	INFORMATION SECURITY
4	3827	3828	12	4.666067807173067	INFORMATION SECURITY
4	3521	3522	13	4.539336520962372	INFORMATION SECURITY
4	607	608	14	4.5315467950118276	INFORMATION SECURITY
4	615	616	15	4.4927825334990885	INFORMATION SECURITY
4	1504	1505	16	4.400774926035154	INFORMATION SECURITY
4	1899	1900	17	4.388339214050448	INFORMATION SECURITY
4	5116	5117	18	4.3314770791627595	INFORMATION SECURITY
4	2219	2220	19	4.303242897646641	INFORMATION SECURITY
4	5431	5432	20	4.174119104539866	INFORMATION SECURITY
4	3132	3133	21	4.140624465130851	INFORMATION SECURITY
4	2563	2564	22	4.136087431891514	INFORMATION SECURITY
4	2222	2223	23	4.108669959207037	INFORMATION SECURITY
4	2675	2676	24	4.079853266166455	INFORMATION SECURITY
4	869	870	25	3.9623153099324098	INFORMATION SECURITY
4	5791	5792	26	3.912995544560536	INFORMATION SECURITY
4	1727	1728	27	3.853608243995253	INFORMATION SECURITY
4	2741	2742	28	3.8435730222209368	INFORMATION SECURITY
4	81	82	29	3.8007912068479452	INFORMATION SECURITY
4	1741	1742	30	3.757110420242696	INFORMATION SECURITY
4	2439	2440	31	3.708566903633195	INFORMATION SECURITY
4	298	299	32	3.699558164682544	INFORMATION SECURITY
4	2903	2904	33	3.6804864486408153	INFORMATION SECURITY
4	461	462	34	3.6511373238671365	INFORMATION SECURITY
4	1026	1027	35	3.635891857900711	INFORMATION SECURITY
4	5372	5373	36	3.6210971168970434	INFORMATION SECURITY
4	4216	4217	37	3.5729227011372733	INFORMATION SECURITY
4	1566	1567	38	3.5577282119320617	INFORMATION SECURITY
4	1680	1681	39	3.5348685081623126	INFORMATION SECURITY
4	4519	4520	40	3.5346627055994664	INFORMATION SECURITY
4	1305	1306	41	3.484721217925029	INFORMATION SECURITY
4	3184	3185	42	3.4824549720516726	INFORMATION SECURITY
4	1486	1487	43	3.464181148591351	INFORMATION SECURITY
4	2534	2535	44	3.4104925247807683	INFORMATION SECURITY
4	2369	2370	45	3.3964554590417513	INFORMATION SECURITY
4	5228	5229	46	3.379070785709691	INFORMATION SECURITY
4	3291	3292	47	3.3252258059161215	INFORMATION SECURITY
4	1928	1929	48	3.324616490204445	INFORMATION SECURITY
4	5934	5935	49	3.3212713122516897	INFORMATION SECURITY
4	2589	2590	50	3.294750295870878	INFORMATION SECURITY
4	3236	3237	51	3.2891388251379072	INFORMATION SECURITY
4	3956	3957	52	3.265591563605745	INFORMATION SECURITY
4	4470	4471	53	3.248674552275086	INFORMATION SECURITY
4	1506	1507	54	3.236599285949071	INFORMATION SECURITY
4	2491	2492	55	3.2176690999507755	INFORMATION SECURITY
4	3744	3745	56	3.1958618583365768	INFORMATION SECURITY
4	5820	5821	57	3.1615505759321194	INFORMATION SECURITY
4	6013	6014	58	3.1593222145052082	INFORMATION SECURITY
4	2416	2417	59	3.155295544692209	INFORMATION SECURITY
4	5886	5887	60	3.1292090317741956	INFORMATION SECURITY
4	5182	5183	61	3.121192745808724	INFORMATION SECURITY
4	5370	5371	62	3.0861744008655188	INFORMATION SECURITY
4	2523	2524	63	3.0539357017921716	INFORMATION SECURITY
4	2702	2703	64	3.0342845706158057	INFORMATION SECURITY
4	4716	4717	65	3.020402175393515	INFORMATION SECURITY
4	5834	5835	66	3.000608073035614	INFORMATION SECURITY
4	2540	2541	67	2.9949731043727033	INFORMATION SECURITY
4	5774	5775	68	2.952853018931531	INFORMATION SECURITY
4	5356	5357	69	2.9370884022344694	INFORMATION SECURITY
4	1695	1696	70	2.8755181025204397	INFORMATION SECURITY
4	1949	1950	71	2.8681818093614724	INFORMATION SECURITY
4	5144	5145	72	2.81438139434524	INFORMATION SECURITY
4	3496	3497	73	2.811983836533993	INFORMATION SECURITY
4	4647	4648	74	2.800057061624372	INFORMATION SECURITY
4	879	880	75	2.7976838370731114	INFORMATION SECURITY
4	2619	2620	76	2.790588239686562	INFORMATION SECURITY
4	1052	1053	77	2.7718414267948703	INFORMATION SECURITY
4	5540	5541	78	2.7481207626334716	INFORMATION SECURITY
4	1298	1299	79	2.74190926190297	INFORMATION SECURITY
4	5646	5647	80	2.737361595899304	INFORMATION SECURITY
4	1883	1884	81	2.731663434045804	INFORMATION SECURITY
4	2415	2416	82	2.729185950042841	INFORMATION SECURITY
4	2095	2096	83	2.726058156563374	INFORMATION SECURITY
4	3949	3950	84	2.679585726343057	INFORMATION SECURITY
4	4367	4368	85	2.654355098127588	INFORMATION SECURITY
4	5321	5322	86	2.651157240793816	INFORMATION SECURITY
4	213	214	87	2.642653233245979	INFORMATION SECURITY
4	3242	3243	88	2.6392030327643865	INFORMATION SECURITY
4	2494	2495	89	2.6346712134859436	INFORMATION SECURITY
4	5796	5797	90	2.610704259576581	INFORMATION SECURITY
4	5616	5617	91	2.6076137945869204	INFORMATION SECURITY
4	5607	5608	92	2.585149389757811	INFORMATION SECURITY
4	2670	2671	93	2.578668206588199	INFORMATION SECURITY
4	3079	3080	94	2.57049575348021	INFORMATION SECURITY
4	5226	5227	95	2.56306873738476	INFORMATION SECURITY
4	1797	1798	96	2.545281361731835	INFORMATION SECURITY
4	3709	3710	97	2.545281361731835	INFORMATION SECURITY
4	4193	4194	98	2.539406973073314	INFORMATION SECURITY
4	3179	3180	99	2.5355057550586584	INFORMATION SECURITY
5	1012	1013	0	12.586021596601697	ARTIFICIAL INTELLIGENCE
5	1412	1413	1	12.555816800197354	ARTIFICIAL INTELLIGENCE
5	5607	5608	2	12.516084313988214	ARTIFICIAL INTELLIGENCE
5	4277	4278	3	8.884769372853604	ARTIFICIAL INTELLIGENCE
5	2243	2244	4	8.030200922368849	ARTIFICIAL INTELLIGENCE
5	5616	5617	5	7.123051066263591	ARTIFICIAL INTELLIGENCE
5	3967	3968	6	6.510617604944676	ARTIFICIAL INTELLIGENCE
5	2779	2780	7	6.163171167419731	ARTIFICIAL INTELLIGENCE
5	2289	2290	8	5.808460933324619	ARTIFICIAL INTELLIGENCE
5	204	205	9	5.66586943859966	ARTIFICIAL INTELLIGENCE
5	3079	3080	10	5.502834184778488	ARTIFICIAL INTELLIGENCE
5	534	535	11	5.160118751861133	ARTIFICIAL INTELLIGENCE
5	4172	4173	12	5.069212276939645	ARTIFICIAL INTELLIGENCE
5	2518	2519	13	5.02613701536024	ARTIFICIAL INTELLIGENCE
5	2741	2742	14	4.858271848276378	ARTIFICIAL INTELLIGENCE
5	4301	4302	15	4.623199714801743	ARTIFICIAL INTELLIGENCE
5	3949	3950	16	4.617587146720974	ARTIFICIAL INTELLIGENCE
5	817	818	17	4.554935598963761	ARTIFICIAL INTELLIGENCE
5	3979	3980	18	4.5268082565763255	ARTIFICIAL INTELLIGENCE
5	1301	1302	19	4.465542765966431	ARTIFICIAL INTELLIGENCE
5	1697	1698	20	4.457325387696596	ARTIFICIAL INTELLIGENCE
5	4643	4644	21	4.440981026932394	ARTIFICIAL INTELLIGENCE
5	5604	5605	22	4.405494476685264	ARTIFICIAL INTELLIGENCE
5	358	359	23	4.368890651137992	ARTIFICIAL INTELLIGENCE
5	2219	2220	24	4.351321227958121	ARTIFICIAL INTELLIGENCE
5	3227	3228	25	4.249075442270583	ARTIFICIAL INTELLIGENCE
5	2152	2153	26	4.2407528948852	ARTIFICIAL INTELLIGENCE
5	3120	3121	27	4.144625197048621	ARTIFICIAL INTELLIGENCE
5	2929	2930	28	4.0950731033062375	ARTIFICIAL INTELLIGENCE
5	494	495	29	4.081767178196611	ARTIFICIAL INTELLIGENCE
5	3477	3478	30	3.9817393872384845	ARTIFICIAL INTELLIGENCE
5	4098	4099	31	3.9768853760625595	ARTIFICIAL INTELLIGENCE
5	1303	1304	32	3.9616026367081774	ARTIFICIAL INTELLIGENCE
5	1413	1414	33	3.9590697860705295	ARTIFICIAL INTELLIGENCE
5	1802	1803	34	3.9440995840488284	ARTIFICIAL INTELLIGENCE
5	5396	5397	35	3.9403747061999614	ARTIFICIAL INTELLIGENCE
5	4393	4394	36	3.919930352459593	ARTIFICIAL INTELLIGENCE
5	1075	1076	37	3.777667459115055	ARTIFICIAL INTELLIGENCE
5	1796	1797	38	3.739092568459705	ARTIFICIAL INTELLIGENCE
5	1051	1052	39	3.722412900270143	ARTIFICIAL INTELLIGENCE
5	1863	1864	40	3.5968719792722315	ARTIFICIAL INTELLIGENCE
5	171	172	41	3.566497439641901	ARTIFICIAL INTELLIGENCE
5	5144	5145	42	3.557374822700674	ARTIFICIAL INTELLIGENCE
5	3998	3999	43	3.505769320300061	ARTIFICIAL INTELLIGENCE
5	2421	2422	44	3.460021886673041	ARTIFICIAL INTELLIGENCE
